ID,YearBirth,Education,MaritalStatus, Income ,KidHome,TeenHome,CustomerEnroll,DaysLastPurchase,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Response,Complain,Country
983,1984,Graduation,Married,40059,1,0,9/28/2013,82,110.00,29.00,92.00,28.00,10.00,145.00,1,6,2,3,8,1,0,0,0,0,0,0,USA
9246,1985,Master,Together,40101,1,0,10/14/2012,73,171.00,3.00,129.00,26.00,24.00,62.00,4,6,1,6,7,0,0,0,0,0,0,0,India
938,1981,Graduation,Married,40211,1,1,7/30/2013,30,51.00,1.00,7.00,2.00,1.00,25.00,2,2,1,2,8,1,0,0,0,0,0,0,Spain
2456,1975,PhD,Married,40233,0,1,10/14/2013,84,80.00,4.00,46.00,0.00,17.00,2.00,5,2,1,5,6,0,0,0,0,0,0,0,Saudi Arabia
5846,1977,Graduation,Divorced,40246,1,0,12/19/2012,68,2.00,1.00,6.00,2.00,1.00,1.00,1,1,0,2,6,0,0,0,0,0,0,0,Germany
5975,1967,PhD,Single,40304,1,0,9/30/2013,82,37.00,0.00,17.00,0.00,0.00,3.00,1,2,0,3,7,0,0,0,0,0,0,0,Canada
2392,1972,Graduation,Married,40321,1,1,7/29/2013,59,44.00,4.00,21.00,6.00,0.00,27.00,2,3,0,3,7,0,0,0,0,0,0,0,Spain
1920,1972,Graduation,Married,40321,1,1,7/29/2013,59,44.00,4.00,21.00,6.00,0.00,27.00,2,3,0,3,7,0,0,0,0,0,0,0,Spain
5922,1974,PhD,Married,40344,0,1,10/13/2013,48,210.00,0.00,6.00,0.00,0.00,2.00,2,4,1,5,7,0,0,0,0,0,0,0,Spain
4764,1952,Master,Together,40442,1,1,8/19/2012,52,45.00,12.00,52.00,25.00,22.00,13.00,4,3,1,4,7,0,0,0,0,0,1,0,Saudi Arabia
8955,1957,PhD,Together,40451,0,2,2/16/2014,54,35.00,0.00,4.00,0.00,0.00,10.00,1,1,1,2,5,1,0,0,0,0,0,0,Spain
2607,1953,Graduation,Single,40464,0,1,1/11/2013,78,424.00,17.00,118.00,7.00,23.00,41.00,6,8,2,8,8,0,0,0,0,0,0,0,Spain
9523,1982,Graduation,Together,40479,1,0,8/17/2013,95,5.00,0.00,8.00,2.00,0.00,0.00,1,0,0,3,4,0,0,0,0,0,0,0,Spain
803,1968,Graduation,Together,40521,1,1,4/5/2013,82,12.00,0.00,5.00,0.00,0.00,4.00,1,0,1,2,5,0,0,0,0,0,0,0,Spain
5710,1970,Graduation,Together,40548,0,1,10/10/2012,31,110.00,0.00,5.00,2.00,0.00,3.00,2,2,1,4,5,0,1,0,0,0,0,0,Australia
271,1969,Graduation,Widow,40590,1,1,10/2/2013,30,154.00,0.00,50.00,6.00,11.00,37.00,5,3,4,3,6,1,0,0,0,0,0,0,Canada
7699,1969,Graduation,Widow,40590,1,1,10/2/2013,30,154.00,0.00,50.00,6.00,11.00,37.00,5,3,4,3,6,1,0,0,0,0,0,0,Canada
1030,1965,PhD,Single,40637,1,1,7/17/2013,72,22.00,0.00,13.00,0.00,0.00,3.00,2,1,0,3,7,0,0,0,0,0,0,0,Saudi Arabia
10470,1979,Master,Married,40662,1,0,3/15/2013,0,40.00,2.00,23.00,0.00,4.00,23.00,2,2,1,3,4,0,0,0,0,0,0,0,Germany
1409,1951,Graduation,Together,40689,0,1,3/18/2013,69,270.00,3.00,27.00,39.00,6.00,99.00,7,7,1,5,8,0,0,0,0,0,0,0,USA
5314,1951,Graduation,Together,40689,0,1,3/18/2013,69,270.00,3.00,27.00,39.00,6.00,99.00,7,7,1,5,8,0,0,0,0,0,0,0,Spain
1734,1968,PhD,Together,40706,2,1,1/17/2013,37,59.00,0.00,11.00,4.00,2.00,5.00,4,3,0,4,7,0,0,0,0,0,0,0,Saudi Arabia
3153,1957,PhD,Single,40737,2,1,12/8/2013,24,11.00,0.00,4.00,0.00,0.00,2.00,1,1,0,2,8,0,0,0,0,0,0,0,Saudi Arabia
1072,1965,PhD,Single,40760,0,1,8/30/2013,64,70.00,0.00,17.00,0.00,0.00,6.00,2,2,1,3,6,0,0,0,0,0,0,0,Canada
347,1976,Graduation,Divorced,40780,0,1,9/8/2012,30,229.00,27.00,71.00,13.00,3.00,34.00,4,7,1,5,9,0,0,0,0,0,0,0,Canada
9507,1975,Graduation,Married,40794,0,1,4/7/2013,18,261.00,23.00,73.00,4.00,23.00,50.00,2,6,3,5,7,0,0,0,0,0,0,0,Spain
10637,1964,Graduation,Married,40800,1,2,1/1/2013,77,24.00,0.00,27.00,8.00,30.00,10.00,2,3,0,3,7,0,0,0,0,0,0,1,Spain
2656,1971,Graduation,Divorced,40851,1,1,2/21/2013,63,23.00,1.00,7.00,0.00,4.00,24.00,1,1,1,2,7,0,0,0,0,0,0,0,Canada
3517,1952,Graduation,Single,40887,1,1,5/6/2013,32,50.00,4.00,44.00,10.00,10.00,43.00,3,3,1,3,9,0,0,0,0,0,1,0,Spain
252,1963,PhD,Divorced,41003,0,0,3/17/2013,11,123.00,133.00,142.00,71.00,44.00,88.00,1,6,2,8,6,0,0,0,0,0,0,0,Saudi Arabia
3081,1978,PhD,Married,41014,1,0,4/22/2013,65,7.00,2.00,6.00,2.00,0.00,3.00,1,1,0,2,7,0,0,0,0,0,0,0,Spain
5286,1987,Master,Single,41020,0,0,10/28/2013,68,112.00,1.00,54.00,7.00,7.00,36.00,1,3,2,4,3,0,0,0,0,0,0,0,Canada
3547,1969,Master,Together,41021,1,0,12/30/2012,12,14.00,7.00,9.00,6.00,16.00,12.00,2,2,0,3,6,0,0,0,0,0,1,0,Saudi Arabia
75,1982,2n Cycle,Together,41039,0,0,7/25/2013,32,34.00,11.00,137.00,179.00,61.00,45.00,1,8,1,5,8,0,0,0,0,0,0,0,USA
3798,1968,Graduation,Married,41120,1,1,11/6/2013,80,24.00,2.00,23.00,0.00,8.00,24.00,3,2,1,3,6,0,0,0,0,0,0,0,Spain
10581,1977,Graduation,Married,41124,1,0,10/31/2012,41,281.00,7.00,84.00,15.00,0.00,119.00,7,7,3,4,8,0,0,0,0,0,0,0,Spain
7196,1950,PhD,Married,41145,1,1,2/8/2014,20,9.00,0.00,3.00,0.00,0.00,1.00,1,0,0,3,3,0,0,0,0,0,0,0,Canada
2202,1978,Graduation,Together,41154,0,1,4/9/2013,98,44.00,2.00,11.00,2.00,3.00,7.00,1,1,0,4,5,0,0,0,0,0,0,0,Spain
1100,1960,Master,Together,41275,1,2,3/24/2014,33,24.00,4.00,22.00,0.00,2.00,9.00,4,3,1,3,5,0,0,0,0,0,0,0,Canada
968,1968,Master,Divorced,41335,1,0,12/26/2013,24,112.00,19.00,21.00,16.00,14.00,5.00,3,4,1,4,7,0,0,0,0,0,0,0,Australia
4096,1968,Master,Divorced,41335,1,0,12/26/2013,24,112.00,19.00,21.00,16.00,14.00,5.00,3,4,1,4,7,0,0,0,0,0,0,0,USA
11191,1986,Graduation,Divorced,41411,0,0,12/7/2013,11,37.00,32.00,38.00,11.00,3.00,18.00,1,2,1,4,6,0,0,0,0,0,0,0,Spain
10356,1957,PhD,Divorced,41437,1,1,9/22/2012,5,29.00,0.00,2.00,0.00,0.00,1.00,1,1,0,3,7,0,0,0,0,0,0,0,Spain
1584,1977,Graduation,Married,41443,1,0,4/1/2014,79,171.00,7.00,171.00,25.00,19.00,89.00,6,8,1,5,8,0,0,0,0,0,0,0,Saudi Arabia
6825,1953,Graduation,Together,41452,1,1,3/6/2013,86,13.00,0.00,3.00,0.00,0.00,0.00,1,1,0,2,7,0,0,0,0,0,0,0,Canada
6437,1985,2n Cycle,Single,41473,1,0,6/19/2013,80,21.00,8.00,20.00,15.00,3.00,9.00,1,2,0,3,7,0,0,0,0,0,0,0,Spain
5290,1964,PhD,Married,41551,1,1,8/14/2013,51,220.00,0.00,33.00,3.00,0.00,23.00,5,5,1,5,8,0,0,0,0,0,0,0,Canada
7393,1978,Graduation,Together,41580,1,1,12/10/2012,15,56.00,5.00,24.00,4.00,0.00,3.00,3,2,1,3,5,0,0,0,0,0,0,0,Spain
405,1964,Graduation,Divorced,41638,0,1,2/13/2013,68,315.00,0.00,31.00,4.00,0.00,91.00,4,5,5,3,8,1,0,0,0,0,0,0,Spain
916,1972,PhD,Single,41644,1,1,5/9/2014,67,20.00,3.00,4.00,2.00,0.00,2.00,2,1,0,3,3,0,0,0,0,0,0,0,Spain
5289,1975,2n Cycle,Single,41658,1,1,11/9/2012,30,8.00,4.00,12.00,15.00,4.00,29.00,2,1,1,2,4,0,0,0,0,0,0,0,Australia
8726,1964,2n Cycle,Divorced,41713,1,1,4/29/2014,57,77.00,8.00,44.00,10.00,10.00,25.00,5,3,1,4,6,0,0,0,0,0,0,0,Canada
7286,1968,Graduation,Together,41728,1,0,5/24/2013,92,13.00,6.00,15.00,3.00,5.00,13.00,1,2,0,2,10,0,0,0,0,0,0,0,Australia
607,1955,2n Cycle,Divorced,41769,0,1,2/13/2013,31,302.00,29.00,131.00,32.00,0.00,27.00,6,8,1,7,8,0,0,0,0,0,0,0,India
9736,1980,Graduation,Married,41850,1,1,12/24/2012,51,53.00,5.00,19.00,2.00,13.00,4.00,3,3,0,3,8,0,0,0,0,0,0,0,USA
9701,1988,Graduation,Together,41883,1,0,3/19/2013,13,32.00,34.00,41.00,73.00,16.00,116.00,3,4,2,3,7,0,0,0,0,0,0,0,Canada
4548,1981,Graduation,Single,41967,1,1,11/23/2013,66,23.00,4.00,10.00,0.00,2.00,15.00,1,1,0,3,4,0,0,0,0,0,0,0,Canada
1307,1978,Graduation,Divorced,41986,0,1,2/9/2014,15,27.00,5.00,8.00,8.00,3.00,12.00,3,3,0,4,4,0,0,0,0,0,0,0,Spain
1162,1987,PhD,Single,42000,0,0,1/10/2013,23,124.00,83.00,267.00,85.00,59.00,35.00,2,5,2,11,5,0,0,0,0,0,1,0,Spain
10643,1987,PhD,Single,42000,0,0,1/10/2013,23,124.00,83.00,267.00,85.00,59.00,35.00,2,5,2,11,5,0,0,0,0,0,1,0,Australia
4653,1978,Graduation,Together,42011,1,0,3/26/2013,46,131.00,0.00,16.00,2.00,1.00,39.00,4,3,1,4,8,0,0,0,0,0,0,0,Saudi Arabia
3340,1977,Graduation,Married,42014,1,0,8/17/2012,56,244.00,15.00,108.00,4.00,15.00,50.00,6,7,1,6,8,0,0,0,0,0,1,0,Canada
8685,1977,Graduation,Married,42014,1,0,8/17/2012,56,244.00,15.00,108.00,4.00,15.00,50.00,6,7,1,6,8,0,0,0,0,0,1,0,Saudi Arabia
7378,1981,Master,Together,42021,1,0,8/31/2012,34,393.00,5.00,136.00,7.00,5.00,27.00,5,10,1,6,9,1,0,0,0,0,0,0,Spain
1890,1971,2n Cycle,Together,42033,1,1,9/19/2012,95,11.00,1.00,4.00,2.00,0.00,7.00,1,1,0,2,7,0,0,0,0,0,0,0,Spain
2961,1982,Graduation,Married,42081,1,0,2/26/2013,86,175.00,10.00,110.00,54.00,6.00,27.00,2,6,3,4,6,1,0,0,0,0,0,0,Spain
1506,1975,Graduation,Single,42160,1,1,6/28/2013,26,48.00,9.00,45.00,3.00,15.00,20.00,4,2,1,4,6,0,0,0,0,0,1,0,Spain
749,1981,Graduation,Together,42162,1,0,11/19/2013,31,46.00,7.00,59.00,2.00,4.00,27.00,2,3,1,3,6,1,0,0,0,0,1,0,Spain
7444,1969,Master,Married,42169,1,1,10/19/2013,20,19.00,0.00,9.00,0.00,0.00,2.00,2,1,0,3,8,0,0,0,0,0,0,0,Spain
6103,1948,Graduation,Married,42192,0,0,9/6/2013,40,40.00,15.00,15.00,17.00,6.00,7.00,1,2,1,3,4,0,0,0,0,0,0,0,Australia
3225,1984,Master,Married,42207,1,0,4/1/2013,71,116.00,11.00,72.00,3.00,17.00,46.00,4,4,1,5,6,1,0,0,0,0,1,0,Spain
5644,1957,Graduation,Together,42213,0,1,10/12/2013,96,309.00,3.00,24.00,4.00,3.00,20.00,2,5,1,7,7,0,1,0,0,0,0,0,Spain
7947,1969,Graduation,Married,42231,1,1,3/25/2014,99,24.00,0.00,8.00,0.00,1.00,4.00,1,1,0,3,5,0,0,0,0,0,0,0,Spain
8086,1959,Graduation,Married,42243,1,1,12/11/2013,34,48.00,0.00,2.00,0.00,0.00,5.00,2,2,0,3,7,0,0,0,0,0,0,0,Saudi Arabia
450,1958,Master,Together,42315,0,1,7/12/2013,90,67.00,15.00,80.00,17.00,11.00,80.00,3,1,4,4,3,0,0,0,0,0,0,0,USA
7617,1974,Graduation,Single,42373,1,1,8/15/2013,83,67.00,5.00,61.00,3.00,8.00,19.00,5,2,1,5,5,0,0,0,0,0,0,0,Spain
9738,1986,Master,Together,42386,1,0,1/13/2013,43,65.00,4.00,16.00,0.00,4.00,11.00,1,3,0,3,8,0,0,0,0,0,0,0,Saudi Arabia
10212,1986,Master,Together,42386,1,0,1/13/2013,43,65.00,4.00,16.00,0.00,4.00,11.00,1,3,0,3,8,0,0,0,0,0,0,0,India
4324,1989,Graduation,Married,42387,1,0,10/29/2012,42,235.00,0.00,235.00,19.00,4.00,191.00,5,8,1,7,8,0,0,0,0,0,0,0,Spain
11178,1972,Master,Single,42394,1,0,3/23/2014,69,15.00,2.00,10.00,0.00,1.00,4.00,1,1,0,3,7,0,0,0,0,0,0,0,Germany
738,1981,2n Cycle,Single,42395,1,1,4/4/2014,35,48.00,13.00,57.00,24.00,15.00,25.00,4,3,1,4,7,0,0,0,0,0,0,0,India
1064,1971,PhD,Married,42403,1,0,12/11/2013,18,22.00,1.00,11.00,0.00,5.00,3.00,1,1,0,3,8,0,0,0,0,0,0,0,Spain
8595,1973,Graduation,Widow,42429,0,1,2/11/2014,99,55.00,0.00,6.00,2.00,0.00,4.00,2,1,1,3,5,0,0,0,0,0,0,0,Australia
7232,1973,Graduation,Widow,42429,0,1,2/11/2014,99,55.00,0.00,6.00,2.00,0.00,4.00,2,1,1,3,5,0,0,0,0,0,0,0,Spain
5283,1976,PhD,Single,42473,1,1,2/17/2014,72,93.00,1.00,21.00,0.00,4.00,25.00,3,2,1,4,5,0,0,0,0,0,0,0,Spain
574,1964,Graduation,Married,42523,0,0,4/23/2014,96,14.00,36.00,11.00,3.00,26.00,35.00,1,1,1,4,2,0,0,0,0,0,0,0,Germany
3266,1964,Graduation,Married,42523,0,0,4/23/2014,96,14.00,36.00,11.00,3.00,26.00,35.00,1,1,1,4,2,0,0,0,0,0,0,0,Canada
322,1978,Graduation,Together,42554,1,1,1/12/2013,93,29.00,1.00,11.00,0.00,0.00,0.00,2,2,0,3,4,0,0,0,0,0,0,0,Australia
3846,1974,Graduation,Married,42557,0,1,8/29/2012,98,192.00,5.00,53.00,0.00,5.00,15.00,4,6,1,4,8,0,0,0,0,0,0,0,Spain
6299,1968,PhD,Divorced,42564,0,1,1/2/2013,28,324.00,48.00,186.00,39.00,18.00,198.00,6,6,8,4,7,1,0,0,0,0,1,0,Canada
10905,1955,Graduation,Together,42586,1,1,10/29/2012,7,194.00,2.00,56.00,0.00,0.00,0.00,5,4,1,6,8,0,0,0,0,0,1,0,Spain
8910,1955,Graduation,Together,42586,1,1,10/29/2012,7,194.00,2.00,56.00,0.00,0.00,0.00,5,4,1,6,8,0,0,0,0,0,1,0,Spain
2625,1954,2n Cycle,Single,42607,0,1,11/17/2013,30,156.00,29.00,56.00,30.00,32.00,47.00,2,3,2,7,3,0,0,0,0,0,0,0,Saudi Arabia
5954,1972,Master,Divorced,42618,1,0,10/9/2013,92,76.00,14.00,74.00,13.00,5.00,10.00,2,5,0,4,8,0,0,0,0,0,0,0,Spain
2694,1967,Graduation,Married,42664,0,1,3/18/2014,44,21.00,0.00,3.00,0.00,0.00,0.00,1,1,0,3,6,0,0,0,0,0,0,0,Spain
1379,1992,Master,Together,42670,0,0,4/27/2013,12,154.00,2.00,46.00,20.00,4.00,15.00,1,4,2,4,4,0,0,0,0,0,0,0,Saudi Arabia
9214,1991,Graduation,Married,42691,0,0,8/16/2013,48,179.00,2.00,64.00,38.00,17.00,58.00,1,5,1,6,5,0,0,0,0,0,0,0,Spain
5961,1978,Graduation,Married,42693,1,0,6/7/2014,29,8.00,4.00,20.00,6.00,3.00,16.00,1,1,0,3,5,0,0,0,0,0,0,0,Spain
5036,1984,PhD,Single,42710,1,0,11/28/2012,38,252.00,3.00,42.00,4.00,3.00,102.00,2,4,5,3,6,0,0,0,0,0,0,0,Spain
8897,1965,Graduation,Single,42720,1,1,4/24/2013,9,392.00,5.00,91.00,28.00,26.00,112.00,8,7,3,7,8,0,0,0,0,0,1,0,Germany
3570,1969,PhD,Together,42731,1,0,10/21/2013,64,159.00,2.00,51.00,6.00,2.00,24.00,3,4,1,5,5,0,0,0,0,0,0,0,Saudi Arabia
5048,1971,PhD,Single,42767,2,0,5/11/2013,53,20.00,6.00,43.00,19.00,5.00,38.00,1,3,1,2,8,0,0,0,0,0,0,0,Saudi Arabia
10609,1962,PhD,Married,42769,0,1,10/12/2013,15,71.00,0.00,13.00,3.00,1.00,0.00,2,1,1,4,4,0,0,0,0,0,0,0,Canada
773,1971,Master,Divorced,42835,1,1,6/30/2013,64,379.00,4.00,93.00,12.00,9.00,98.00,7,6,6,4,6,0,0,0,0,0,0,0,India
7494,1950,PhD,Divorced,42873,1,1,1/21/2013,11,209.00,0.00,40.00,3.00,2.00,15.00,4,6,1,4,8,0,0,0,0,0,0,0,Canada
7128,1977,PhD,Single,42997,1,1,12/7/2013,91,4.00,0.00,5.00,0.00,1.00,5.00,1,1,0,2,7,0,0,0,0,0,0,0,Spain
3969,1974,Master,Together,43018,0,1,11/1/2013,46,35.00,4.00,17.00,7.00,6.00,64.00,1,2,2,2,5,0,0,0,0,0,0,0,Germany
5474,1970,Graduation,Single,43020,1,0,11/30/2013,79,45.00,7.00,99.00,4.00,25.00,43.00,3,4,1,4,6,0,0,0,0,0,0,0,USA
7628,1973,2n Cycle,Married,43050,1,0,3/18/2014,10,30.00,5.00,24.00,6.00,3.00,8.00,2,2,0,4,5,0,0,0,0,0,0,0,Spain
1676,1975,Graduation,Married,43057,0,1,10/30/2013,30,213.00,2.00,44.00,0.00,2.00,5.00,4,4,2,5,5,0,0,0,0,0,0,0,Spain
8387,1957,Graduation,Married,43140,0,1,1/5/2013,68,134.00,8.00,76.00,6.00,0.00,11.00,1,4,1,5,6,0,0,0,0,0,0,0,Spain
361,1969,Master,Married,43142,1,1,2/18/2014,84,5.00,1.00,7.00,2.00,1.00,4.00,1,1,0,2,7,0,0,0,0,0,0,0,Australia
6991,1951,Graduation,Divorced,43185,0,1,4/10/2013,88,537.00,6.00,42.00,16.00,6.00,30.00,2,9,3,6,8,0,0,0,0,0,0,0,Australia
5510,1977,Master,Married,43263,0,1,11/21/2012,2,262.00,6.00,61.00,0.00,10.00,102.00,3,5,2,6,5,0,0,0,0,0,0,0,Spain
2836,1972,PhD,Married,43269,1,0,9/16/2013,61,10.00,1.00,7.00,0.00,0.00,1.00,1,1,0,2,8,0,0,0,0,0,0,0,Germany
4042,1971,Graduation,Divorced,43300,0,1,10/13/2012,87,91.00,3.00,52.00,2.00,1.00,31.00,3,4,0,4,8,0,0,0,0,0,1,0,Canada
1839,1974,Graduation,Single,43322,0,0,4/21/2014,25,56.00,7.00,48.00,10.00,2.00,18.00,1,3,0,4,7,0,0,0,0,0,0,0,India
115,1966,Master,Single,43456,0,1,3/26/2013,0,275.00,11.00,68.00,25.00,7.00,7.00,3,5,1,8,5,0,0,0,0,0,0,0,India
8692,1952,Graduation,Together,43462,1,1,9/12/2012,50,90.00,17.00,97.00,15.00,6.00,15.00,6,4,1,5,8,0,0,0,0,0,0,0,Spain
4370,1966,Graduation,Together,43482,2,1,11/13/2013,83,18.00,1.00,32.00,6.00,3.00,28.00,3,2,0,4,6,0,0,0,0,0,0,0,India
7532,1980,Graduation,Married,43586,0,1,8/30/2012,26,99.00,2.00,11.00,4.00,0.00,16.00,3,3,0,4,8,0,0,0,0,0,0,0,Germany
2639,1966,Graduation,Single,43602,1,1,1/10/2014,45,19.00,5.00,12.00,10.00,3.00,19.00,3,3,1,2,6,0,0,0,0,0,0,0,Saudi Arabia
10591,1969,Graduation,Widow,43638,0,1,8/6/2012,37,63.00,10.00,83.00,7.00,19.00,19.00,2,4,1,4,7,0,0,0,0,0,0,0,Spain
2245,1969,Master,Married,43641,1,1,4/22/2013,50,57.00,2.00,51.00,4.00,2.00,23.00,3,2,1,4,6,0,0,0,0,0,0,0,Spain
2387,1952,Master,Together,43776,1,1,2/3/2013,9,177.00,2.00,71.00,3.00,2.00,20.00,6,5,2,4,8,0,0,0,0,0,1,0,Saudi Arabia
5577,1983,Graduation,Together,43776,1,0,5/3/2014,77,8.00,0.00,9.00,2.00,1.00,3.00,1,1,0,2,6,0,0,0,0,0,0,0,Spain
10846,1978,Master,Married,43783,1,0,5/29/2014,22,327.00,9.00,125.00,25.00,4.00,139.00,6,7,1,8,7,1,0,0,0,0,0,0,Canada
6720,1968,Master,Together,43795,0,1,10/16/2013,11,314.00,11.00,53.00,4.00,3.00,107.00,3,7,3,4,7,0,1,0,0,0,1,0,Spain
6214,1982,Master,Married,43815,1,0,4/5/2013,53,14.00,10.00,29.00,4.00,7.00,15.00,1,2,0,3,6,0,0,0,0,0,0,0,Spain
7414,1971,Graduation,Married,43824,1,1,9/15/2012,18,96.00,1.00,42.00,12.00,3.00,32.00,4,3,1,4,8,0,0,0,0,0,0,0,Spain
9215,1980,PhD,Married,43974,1,0,12/12/2012,19,378.00,0.00,101.00,0.00,0.00,72.00,5,6,4,6,7,0,0,0,0,0,0,0,Canada
3933,1980,Graduation,Together,44010,1,0,10/13/2012,46,186.00,36.00,234.00,86.00,72.00,48.00,6,10,2,6,9,0,0,0,0,0,0,0,Saudi Arabia
5320,1973,Master,Divorced,44051,1,1,1/29/2013,20,79.00,7.00,58.00,6.00,3.00,18.00,4,3,1,4,6,0,0,0,0,0,1,0,Saudi Arabia
10785,1969,Graduation,Married,44078,1,1,6/19/2014,17,24.00,1.00,10.00,2.00,0.00,4.00,2,2,0,3,5,0,0,0,0,0,0,0,Saudi Arabia
182,1946,PhD,Together,44124,0,1,5/11/2013,62,284.00,0.00,55.00,0.00,6.00,52.00,4,6,2,5,8,0,0,0,0,0,0,0,Spain
7505,1957,PhD,Married,44155,1,1,1/19/2014,24,22.00,1.00,9.00,0.00,0.00,14.00,1,1,1,2,4,0,0,0,0,0,0,0,Spain
4200,1970,Master,Married,44159,1,0,6/17/2014,85,167.00,2.00,62.00,24.00,13.00,7.00,4,4,1,6,5,0,0,0,0,0,0,0,Saudi Arabia
286,1952,Graduation,Single,44213,1,1,11/29/2013,48,95.00,11.00,35.00,0.00,4.00,7.00,4,2,1,5,6,0,0,0,0,0,0,0,Spain
3099,1970,Graduation,Divorced,44267,1,1,2/25/2013,48,183.00,5.00,65.00,3.00,5.00,49.00,5,5,2,4,9,0,0,0,0,0,0,0,Spain
8553,1965,Graduation,Married,44300,1,1,6/23/2013,65,30.00,0.00,9.00,0.00,0.00,3.00,2,1,0,3,6,0,0,0,0,0,0,0,Spain
8962,1975,Master,Married,44319,1,1,4/17/2014,18,26.00,0.00,8.00,0.00,0.00,3.00,2,2,0,3,5,0,0,0,0,0,0,0,Saudi Arabia
10699,1985,Graduation,Married,44322,1,0,6/16/2014,30,46.00,0.00,40.00,3.00,0.00,3.00,2,3,0,3,8,0,0,0,0,0,0,0,Saudi Arabia
8858,1972,PhD,Married,44325,0,1,3/7/2013,69,516.00,0.00,21.00,0.00,0.00,5.00,4,8,2,7,8,0,1,0,0,0,0,0,Canada
6355,1978,Graduation,Married,44359,1,1,6/17/2014,19,20.00,0.00,14.00,7.00,3.00,1.00,3,2,0,4,3,0,0,0,0,0,0,0,Spain
4252,1965,Graduation,Married,44375,0,1,3/23/2014,73,213.00,5.00,28.00,7.00,7.00,41.00,1,4,1,6,5,0,0,0,0,0,0,0,Spain
6927,1968,PhD,Married,44377,1,1,10/5/2012,70,224.00,0.00,30.00,0.00,0.00,10.00,8,5,1,5,8,0,0,0,0,0,0,0,Saudi Arabia
10640,1974,Graduation,Together,44392,1,1,9/5/2013,71,87.00,5.00,71.00,7.00,12.00,29.00,5,4,1,4,7,0,0,0,0,0,0,0,Spain
10466,1965,Graduation,Married,44393,1,1,8/22/2013,86,24.00,2.00,20.00,2.00,2.00,10.00,2,1,0,4,4,0,0,0,0,0,0,0,Spain
6230,1971,Graduation,Divorced,44421,1,1,2/15/2013,53,110.00,5.00,59.00,7.00,1.00,7.00,5,5,0,4,8,0,0,0,0,0,0,0,Spain
3722,1972,Graduation,Single,44503,1,1,4/16/2014,83,31.00,1.00,8.00,0.00,0.00,8.00,2,2,0,3,6,0,0,0,0,0,0,0,Spain
6613,1970,Master,Married,44511,1,0,10/12/2012,39,513.00,7.00,133.00,46.00,14.00,14.00,6,8,4,8,8,0,0,0,0,0,0,0,Australia
800,1960,Graduation,Together,44512,1,1,8/30/2013,57,23.00,1.00,6.00,0.00,0.00,2.00,2,1,0,3,4,0,0,0,0,0,0,0,Saudi Arabia
966,1966,Graduation,Married,44529,0,1,7/5/2013,98,538.00,13.00,91.00,17.00,6.00,26.00,6,6,2,11,5,0,1,0,0,0,0,0,Spain
1377,1954,Master,Widow,44551,0,1,8/31/2013,24,182.00,4.00,33.00,0.00,0.00,66.00,2,4,1,5,7,0,0,0,0,0,0,0,Saudi Arabia
807,1969,Master,Together,44602,1,1,2/15/2014,35,167.00,2.00,89.00,0.00,0.00,34.00,6,6,1,4,8,0,0,0,0,0,0,0,India
5684,1971,Master,Divorced,44635,1,1,10/11/2013,25,56.00,0.00,9.00,0.00,0.00,3.00,2,2,0,3,7,0,0,0,0,0,0,0,Spain
8397,1951,Graduation,Married,44689,1,1,1/10/2014,82,18.00,0.00,5.00,0.00,0.00,11.00,2,1,1,2,7,1,0,0,0,0,0,0,Spain
868,1966,Graduation,Married,44794,0,1,6/8/2014,99,54.00,0.00,7.00,0.00,0.00,4.00,1,2,0,3,6,0,0,0,0,0,0,0,Saudi Arabia
7212,1966,Graduation,Married,44794,0,1,6/8/2014,99,54.00,0.00,7.00,0.00,0.00,4.00,1,2,0,3,6,0,0,0,0,0,0,0,Australia
9817,1970,Master,Single,44802,0,0,8/21/2012,71,853.00,10.00,143.00,13.00,10.00,20.00,2,9,4,12,8,0,0,0,0,0,0,0,India
9860,1959,Graduation,Together,44911,0,1,3/15/2013,11,159.00,0.00,22.00,2.00,1.00,31.00,3,4,1,4,7,0,0,0,0,0,0,0,Spain
1991,1967,Graduation,Together,44931,0,1,1/18/2014,0,78.00,0.00,11.00,0.00,0.00,7.00,1,2,1,3,5,0,0,0,0,0,0,0,Spain
1008,1981,PhD,Together,44953,0,0,12/21/2012,31,728.00,17.00,133.00,11.00,8.00,124.00,1,7,3,13,6,1,0,0,0,0,0,0,Germany
4791,1980,Graduation,Together,44964,1,1,12/16/2012,35,19.00,1.00,17.00,2.00,0.00,2.00,1,1,0,3,8,0,0,0,0,0,0,0,Australia
6818,1974,Graduation,Married,44989,0,1,9/12/2012,26,98.00,0.00,106.00,49.00,10.00,106.00,5,5,1,5,6,0,0,0,0,0,0,0,Spain
7807,1974,Graduation,Married,44989,0,1,9/12/2012,26,98.00,0.00,106.00,49.00,10.00,106.00,5,5,1,5,6,0,0,0,0,0,0,0,Spain
4587,1944,Master,Widow,45006,0,0,7/18/2013,90,162.00,25.00,53.00,16.00,0.00,10.00,1,3,1,7,3,0,0,0,0,0,0,0,Spain
